bacteria.names,n.hosts,bacteria.phbs,motility,gram,spore,oxygen,zoonotic,cell,bacteria.phbs.no.human,family,genus,vector.borne,Nucleotide.records,Nucleotide.records.log,PHB.max,PHB.mean,PHB.median,PubMed.records.log,SRA.records.log
Bartonella coopersplainsensis,1,0,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,Facultative intracellular,0,Bartonellaceae,Bartonella,Yes,23,1.36172783601759,0,0,0,0.698970004336019,0
Bartonella doshiae,1,0,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,Facultative intracellular,0,Bartonellaceae,Bartonella,Yes,168,2.22530928172586,0,0,0,0.954242509439325,0.602059991327962
Bartonella florencae,1,0,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,Facultative intracellular,0,Bartonellaceae,Bartonella,Yes,331,2.51982799377572,0,0,0,0,0
Bartonella jaculi,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,Facultative intracellular,0,Bartonellaceae,Bartonella,No,11,1.04139268515823,0,0,0,0.301029995663981,0
Bartonella japonica,1,0,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,Facultative intracellular,0,Bartonellaceae,Bartonella,Yes,10,1,0,0,0,0.477121254719662,0
Bartonella pachyuromydis,1,0,Motile,Gram-negative,,Aerobic,Not zoonotic,Facultative intracellular,0,Bartonellaceae,Bartonella,No,11,1.04139268515823,0,0,0,0.477121254719662,0
Bartonella peromysci,1,0,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,Facultative intracellular,0,Bartonellaceae,Bartonella,Yes,0,-Inf,0,0,0,0.301029995663981,0
Bartonella phoceensis,1,0,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,Facultative intracellular,0,Bartonellaceae,Bartonella,Yes,21,1.32221929473392,0,0,0,0.845098040014257,0
Bartonella rattimassiliensis,1,0,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,Facultative intracellular,0,Bartonellaceae,Bartonella,Yes,329,2.51719589794997,0,0,0,0.903089986991944,0.477121254719662
Bartonella tamiae,1,0,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,Facultative intracellular,0,Bartonellaceae,Bartonella,Yes,59,1.77085201164214,0,0,0,0.903089986991944,0.698970004336019
Basilea psittacipulmonis,1,0,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Alcaligenaceae,Basilea,No,4,0.602059991327962,0,0,0,0.301029995663981,0
Bergeriella denitrificans,1,0,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Neisseriaceae,Bergeriella,No,805,2.90579588036787,0,0,0,0.301029995663981,0.301029995663981
Bifidobacterium adolescentis,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,1330,3.12385164096709,0,0,0,2.58092497567562,1.23044892137827
Bifidobacterium aesculapii,1,0,Non-motile,Gram-positive,No,Microaerophilic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,201,2.30319605742049,0,0,0,0.778151250383644,0
Bifidobacterium angulatum,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,185,2.26717172840301,0,0,0,1.32221929473392,0.903089986991944
Bifidobacterium biavatii,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,341,2.5327543789925,0,0,0,0.477121254719662,0.954242509439325
Bifidobacterium callitrichos,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,294,2.46834733041216,0,0,0,0.698970004336019,0.301029995663981
Bifidobacterium catenulatum,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,790,2.89762709129044,0,0,0,1.77085201164214,0.778151250383644
Bifidobacterium cuniculi,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,637,2.80413943233535,0,0,0,0.477121254719662,0.903089986991944
Bifidobacterium dentium ,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,447,2.65030752313194,0,0,0,1.77085201164214,1.14612803567824
Bifidobacterium faecale,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,4,0.602059991327962,0,0,0,0.301029995663981,0
Bifidobacterium gallicum,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,226,2.3541084391474,0,0,0,0.845098040014257,0.477121254719662
Bifidobacterium gallinarum,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,255,2.40654018043396,0,0,0,0.301029995663981,0.778151250383644
Bifidobacterium hapali,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,6,0.778151250383644,0,0,0,0.602059991327962,0
Bifidobacterium kashiwanohense,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,252,2.40140054078154,0,0,0,1.04139268515823,0.477121254719662
Bifidobacterium lemurum,1,0,Non-motile,Gram-positive,No,Microaerophilic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,105,2.02118929906994,0,0,0,0.602059991327962,0
Bifidobacterium magnum,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,205,2.31175386105575,0,0,0,0.477121254719662,0.698970004336019
Bifidobacterium merycicum,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,193,2.28555730900777,0,0,0,0.477121254719662,0.477121254719662
Bifidobacterium moukalabense,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,30,1.47712125471966,0,0,0,0.602059991327962,0
Bifidobacterium myosotis,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,6,0.778151250383644,0,0,0,0.698970004336019,0
Bifidobacterium psychraerophilum,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,195,2.29003461136252,0,0,0,0.954242509439325,0.698970004336019
Bifidobacterium pullorum,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,115,2.06069784035361,0,0,0,0.698970004336019,0.301029995663981
Bifidobacterium reuteri,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,185,2.26717172840301,0,0,0,0.602059991327962,0.301029995663981
Bifidobacterium ruminantium,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,350,2.54406804435028,0,0,0,0.903089986991944,0.477121254719662
Bifidobacterium saeculare,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,186,2.26951294421792,0,0,0,0.477121254719662,0.301029995663981
Bifidobacterium saguini,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,173,2.2380461031288,0,0,0,0.698970004336019,0.301029995663981
Bifidobacterium scardovii,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,801,2.90363251608424,0,0,0,1.07918124604762,0.477121254719662
Bifidobacterium stellenboschense,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,94,1.9731278535997,0,0,0,0.778151250383644,0.778151250383644
Bifidobacterium thermacidophilum,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,264,2.42160392686983,0,0,0,1.07918124604762,0.602059991327962
Bifidobacterium tissieri,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,6,0.778151250383644,0,0,0,0.778151250383644,0
Bifidobacterium tsurumiense,1,0,Non-motile,Gram-positive,No,Facultatively anaerobic,Not zoonotic,,0,Bifidobacteriaceae,Bifidobacterium,No,212,2.32633586092875,0,0,0,0.301029995663981,0.477121254719662
Bilophila wadsworthia,1,0,Non-motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Desulfovibrionaceae,Bilophila,No,443,2.64640372622307,0,0,0,2.05307844348342,1.11394335230684
Bisgaardia miroungae,1,0,Non-motile,Gram-negative,No,Facultatively anaerobic,Not zoonotic,,0,Pasteurellaceae,Bisgaardia,No,19,1.27875360095283,0,0,0,0.301029995663981,0
Blautia faecis,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Lachnospiraceae,Blautia,No,5,0.698970004336019,0,0,0,0.778151250383644,0
Blautia hansenii,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Lachnospiraceae,Blautia,No,105,2.02118929906994,0,0,0,0.477121254719662,0.301029995663981
Blautia hydrogenotrophica,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Lachnospiraceae,Blautia,No,349,2.54282542695918,0,0,0,0.954242509439325,1.57978359661681
Blautia luti,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Lachnospiraceae,Blautia,No,11,1.04139268515823,0,0,0,0.698970004336019,0.477121254719662
Blautia obeum,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Lachnospiraceae,Blautia,No,923,2.96520170102591,0,0,0,1,1.04139268515823
Blautia producta,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Lachnospiraceae,Blautia,No,751,2.87563993700417,0,0,0,1.20411998265592,0.602059991327962
Blautia schinkii,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Lachnospiraceae,Blautia,No,152,2.18184358794477,0,0,0,0.301029995663981,0.602059991327962
Blautia stercoris,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Lachnospiraceae,Blautia,No,8,0.903089986991944,0,0,0,0.477121254719662,0
Blautia wexlerae,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Lachnospiraceae,Blautia,No,1342,3.12775251583297,0,0,0,0.903089986991944,0.954242509439325
Bordetella bronchialis,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,Extracellular,0,Alcaligenaceae,Bordetella,No,9,0.954242509439325,0,0,0,0.602059991327962,0.477121254719662
Bordetella flabilis,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,Extracellular,0,Alcaligenaceae,Bordetella,No,6,0.778151250383644,0,0,0,0.602059991327962,0.301029995663981
Bordetella holmesii,1,0,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,Extracellular,0,Alcaligenaceae,Bordetella,No,4672,3.66950283410434,0,0,0,1.94939000664491,1.7481880270062
Bordetella pertussis,1,0,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,Extracellular,0,Alcaligenaceae,Bordetella,No,418159,5.62134144850398,0,0,0,3.73335778792559,2.83505610172012
Bordetella petrii,1,0,Non-motile,Gram-negative,No,Facultatively anaerobic,Not zoonotic,Extracellular,0,Alcaligenaceae,Bordetella,No,295,2.46982201597816,0,0,0,1.51851393987789,0.477121254719662
Bordetella sputigena,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,Extracellular,0,Alcaligenaceae,Bordetella,No,2,0.301029995663981,0,0,0,0.477121254719662,0
Bordetella trematum,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,Extracellular,0,Alcaligenaceae,Bordetella,No,442,2.64542226934909,0,0,0,1.23044892137827,0.954242509439325
Borrelia brasiliensis,1,0,Motile,Gram-negative,No,Microaerophilic,Not zoonotic,Extracellular,0,Borreliaceae,Borrelia,Yes,0,-Inf,0,0,0,0.301029995663981,0
Borrelia caucasica,1,0,Motile,Gram-negative,No,Microaerophilic,Not zoonotic,Extracellular,0,Borreliaceae,Borrelia,Yes,0,-Inf,0,0,0,0.477121254719662,0
Borrelia latyschewii,1,0,Motile,Gram-negative,No,Microaerophilic,Zoonotic,Extracellular,0,Borreliaceae,Borrelia,Yes,2,0.301029995663981,0,0,0,0.301029995663981,0
Borrelia mazzottii,1,0,Motile,Gram-negative,No,Microaerophilic,Zoonotic,Extracellular,0,Borreliaceae,Borrelia,Yes,0,-Inf,0,0,0,0.301029995663981,0
Borrelia recurrentis,1,0,Motile,Gram-negative,No,Microaerophilic,Not zoonotic,Extracellular,0,Borreliaceae,Borrelia,Yes,160,2.20411998265592,0,0,0,2.06818586174616,0
Borrelia turicatae,1,0,Motile,Gram-negative,No,Microaerophilic,Zoonotic,Extracellular,0,Borreliaceae,Borrelia,Yes,140,2.14612803567824,0,0,0,1.98227123303957,0
Borrelia venezuelensis,1,0,Motile,Gram-negative,No,Microaerophilic,Not zoonotic,Extracellular,0,Borreliaceae,Borrelia,Yes,0,-Inf,0,0,0,0.301029995663981,0
Borreliella turdi,1,0,Motile,Gram-negative,No,Microaerophilic,Not zoonotic,Extracellular,0,Borreliaceae,Borreliella,Yes,32,1.50514997831991,0,0,0,1.17609125905568,0
Bosea massiliensis,1,0,Motile,Gram-negative,No,Facultatively anaerobic,Not zoonotic,,0,Bradyrhizobiaceae,Bosea,No,20,1.30102999566398,0,0,0,0.778151250383644,0
Brachybacterium muris,1,0,Non-motile,Gram-positive,No,Microaerophilic,Not zoonotic,,0,Dermabacteraceae,Brachybacterium,No,105,2.02118929906994,0,0,0,0.698970004336019,0.301029995663981
Brackiella oedipodis,1,0,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Alcaligenaceae,Brackiella,No,30,1.47712125471966,0,0,0,0.301029995663981,0.301029995663981
Bradyrhizobium denitrificans,1,0,Non-motile,Gram-negative,No,Facultatively anaerobic,Not zoonotic,,0,Bradyrhizobiaceae,Bradyrhizobium,No,91,1.95904139232109,0,0,0,0.602059991327962,0
Branchiibius cervicis,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0,Dermacoccaceae,Branchiibius,No,4,0.602059991327962,0,0,0,0.301029995663981,0
Branchiibius hedensis,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0,Dermacoccaceae,Branchiibius,No,2,0.301029995663981,0,0,0,0.698970004336019,0.602059991327962
Brevibacillus agri,1,0,Motile,Gram-positive,Yes,Aerobic,Not zoonotic,,0,Paenibacillaceae,Brevibacillus,No,1223,3.08742645703629,0,0,0,1.43136376415899,0
Brevibacillus brevis,1,0,Motile,Gram-positive,Yes,Aerobic,Not zoonotic,,0,Paenibacillaceae,Brevibacillus,No,890,2.94939000664491,0,0,0,1.92427928606188,0.301029995663981
Brevibacillus centrosporus,1,0,Motile,Gram-positive,Yes,Aerobic,Not zoonotic,,0,Paenibacillaceae,Brevibacillus,No,22,1.34242268082221,0,0,0,0.602059991327962,0
Brevibacterium avium,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0,Brevibacteriaceae,Brevibacterium,No,9,0.954242509439325,0,0,0,0.778151250383644,0
Brevibacterium casei,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0,Brevibacteriaceae,Brevibacterium,No,372,2.5705429398819,0,0,0,1.72427586960079,0.301029995663981
Brevibacterium epidermidis,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0,Brevibacteriaceae,Brevibacterium,No,110,2.04139268515822,0,0,0,1.50514997831991,0
Brevibacterium iodinum,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0,Brevibacteriaceae,Brevibacterium,No,58,1.76342799356294,0,0,0,1.17609125905568,0
Brevibacterium luteolum,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0,Brevibacteriaceae,Brevibacterium,No,26,1.41497334797082,0,0,0,0.778151250383644,0.301029995663981
Brevibacterium mcbrellneri,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0,Brevibacteriaceae,Brevibacterium,No,207,2.31597034545692,0,0,0,0.845098040014257,0.301029995663981
Brevibacterium otitidis,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0,Brevibacteriaceae,Brevibacterium,No,7,0.845098040014257,0,0,0,0.845098040014257,0.301029995663981
Brevibacterium paucivorans,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0,Brevibacteriaceae,Brevibacterium,No,10,1,0,0,0,0.778151250383644,0.602059991327962
Brevibacterium ravenspurgense,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0,Brevibacteriaceae,Brevibacterium,No,218,2.3384564936046,0,0,0,0.301029995663981,0.301029995663981
Brevibacterium sanguinis,1,0,Non-motile,Gram-positive,No,Aerobic,Not zoonotic,,0,Brevibacteriaceae,Brevibacterium,No,22,1.34242268082221,0,0,0,0.602059991327962,0.301029995663981
Brevundimonas diminuta,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Caulobacteraceae,Brevundimonas,No,1058,3.02448566769917,0,0,0,2.03342375548695,0.301029995663981
Brevundimonas vancanneytii,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Caulobacteraceae,Brevundimonas,No,3,0.477121254719662,0,0,0,0.477121254719662,0.301029995663981
Brevundimonas vesicularis,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Caulobacteraceae,Brevundimonas,No,215,2.33243845991561,0,0,0,1.66275783168157,0.698970004336019
Brucella neotomae,1,0,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,Facultative intracellular,0,Brucellaceae,Brucella,No,529,2.72345567203519,0,0,0,1.46239799789896,0.845098040014257
Brucella ovis,1,0,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,Facultative intracellular,0,Brucellaceae,Brucella,Yes,1255,3.09864372581706,0,0,0,2.57170883180869,1.36172783601759
Budvicia aquatica,1,0,Motile,Gram-negative,No,Facultatively anaerobic,Not zoonotic,,0,Budviciaceae,Budvicia,No,287,2.45788189673399,0,0,0,1.20411998265592,0.477121254719662
Bulleidia extructa,1,0,Non-motile,Gram-positive,No,Anaerobic,Not zoonotic,,0,Erysipelotrichaceae,Bulleidia,No,410,2.61278385671974,0,0,0,0.954242509439325,0.301029995663981
Burkholderia ambifaria,1,0,na,Gram-negative,No,Aerobic,Not zoonotic,,0,Burkholderiaceae,Burkholderia,No,3233,3.50960570461156,0,0,0,1.83250891270624,1.69019608002851
Burkholderia anthina,1,0,na,Gram-negative,No,Aerobic,Not zoonotic,,0,Burkholderiaceae,Burkholderia,No,1098,3.04060234011407,0,0,0,1.04139268515823,1.11394335230684
Burkholderia arboris,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Burkholderiaceae,Burkholderia,No,79,1.89762709129044,0,0,0,0.698970004336019,0.301029995663981
Burkholderia cenocepacia,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,Facultative intracellular,0,Burkholderiaceae,Burkholderia,No,31139,4.49330466149301,0,0,0,2.80617997398389,2.20951501454263
Burkholderia diffusa,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Burkholderiaceae,Burkholderia,No,1538,3.18695633546541,0,0,0,0.477121254719662,1.17609125905568
Burkholderia dolosa,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Burkholderiaceae,Burkholderia,No,358,2.55388302664387,0,0,0,1.49136169383427,2.18752072083646
Burkholderia lata,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Burkholderiaceae,Burkholderia,No,970,2.98677173426624,0,0,0,1.14612803567824,0.602059991327962
Burkholderia latens,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Burkholderiaceae,Burkholderia,No,151,2.17897694729317,0,0,0,0.602059991327962,0.698970004336019
Burkholderia metallica,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Burkholderiaceae,Burkholderia,No,31,1.49136169383427,0,0,0,0.778151250383644,0.845098040014257
Burkholderia multivorans,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Burkholderiaceae,Burkholderia,No,8852,3.94704140525522,0,0,0,2.3096301674259,1.88081359228079
Burkholderia oklahomensis,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Burkholderiaceae,Burkholderia,No,3293,3.51759173071191,0,0,0,0.845098040014257,1.04139268515823
Burkholderia pyrrocinia,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Burkholderiaceae,Burkholderia,No,791,2.89817648349768,0,0,0,1.56820172406699,1.04139268515823
Burkholderia seminalis,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Burkholderiaceae,Burkholderia,No,321,2.50650503240487,0,0,0,1.17609125905568,1.23044892137827
Burkholderia stabilis,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Burkholderiaceae,Burkholderia,No,125,2.09691001300806,0,0,0,1.56820172406699,0.778151250383644
Burkholderia thailandensis,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Burkholderiaceae,Burkholderia,No,8305,3.91933963678741,0,0,0,2.49276038902684,2.06445798922692
Burkholderia ubonensis,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Burkholderiaceae,Burkholderia,No,72784,4.86203591948588,0,0,0,1.07918124604762,2.41664050733828
Burkholderia vietnamiensis,1,0,Motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Burkholderiaceae,Burkholderia,No,8392,3.9238654751855,0,0,0,2.01283722470517,1.86332286012046
Buttiauxella gaviniae,1,0,Motile,Gram-negative,No,Facultatively anaerobic,Not zoonotic,,0,Enterobacteriaceae,Buttiauxella,No,283,2.45178643552429,0,0,0,0.778151250383644,0
Butyricicoccus pullicaecorum,1,0,Motile,Gram-positive,na,Anaerobic,Not zoonotic,,0,Clostridiaceae,Butyricicoccus,No,73,1.86332286012046,0,0,0,1.30102999566398,0.778151250383644
Butyricimonas faecihominis,1,0,Non-motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Odoribacteraceae,Butyricimonas,No,3,0.477121254719662,0,0,0,0.477121254719662,0
Butyricimonas paravirosa,1,0,Non-motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Odoribacteraceae,Butyricimonas,No,3,0.477121254719662,0,0,0,0.301029995663981,0
Butyricimonas synergistica,1,0,Non-motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Odoribacteraceae,Butyricimonas,No,100,2,0,0,0,0.477121254719662,0.301029995663981
Camelimonas abortus,1,0,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Beijerinckiaceae,Camelimonas,No,2,0.301029995663981,0,0,0,0.477121254719662,0
Camelimonas lactis,1,0,Non-motile,Gram-negative,No,Aerobic,Not zoonotic,,0,Beijerinckiaceae,Camelimonas,No,4,0.602059991327962,0,0,0,0.602059991327962,0
Campylobacter canadensis,1,0,Motile,Gram-negative,No,Microaerophilic,Not zoonotic,,0,Campylobacteraceae,Campylobacter,No,36,1.55630250076729,0,0,0,0.301029995663981,0
Campylobacter concisus,1,0,Motile,Gram-negative,No,Microaerophilic,Not zoonotic,,0,Campylobacteraceae,Campylobacter,No,1892,3.27692113206577,0,0,0,2.19589965240923,1.88081359228079
Campylobacter corcagiensis,1,0,Motile,Gram-negative,No,Microaerophilic,Not zoonotic,,0,Campylobacteraceae,Campylobacter,No,51,1.70757017609794,0,0,0,0.698970004336019,0.301029995663981
Campylobacter cuniculorum,1,0,Motile,Gram-negative,No,Microaerophilic,Not zoonotic,,0,Campylobacteraceae,Campylobacter,No,123,2.0899051114394,0,0,0,0.778151250383644,0.477121254719662
Campylobacter curvus,1,0,Motile,Gram-negative,No,Anaerobic,Not zoonotic,,0,Campylobacteraceae,Campylobacter,No,124,2.09342168516224,0,0,0,1.25527250510331,0.778151250383644
